movieId,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31
162350,0.0,0.0,0.0,0.20125307,0.0,0.0,0.12645404,0.44863662,0.0,0.0,0.06568091,0.0,0.0,0.0,0.31209826,0.5416148,0.0,0.0,0.40578133,0.0,0.0,0.0,0.1616631,0.0,0.03908519,0.0,0.0,0.09325204,0.24469341,0.0,0.2937243,0.0
162606,0.0,0.0,0.0,0.030690696,0.0,0.0,0.0,0.31201628,0.0,0.19731037,0.0,0.0,0.0,0.0,0.1995779,0.0,0.29818997,0.0,0.5072521,0.0,0.0,0.0,0.028065808,0.3612079,0.26476926,0.0,0.0,0.06907372,0.0,0.26289818,0.4488552,0.0
164179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43562773,0.0,0.0,0.045972187,0.30209875,0.10105294,0.19854675,0.0,0.3689396,0.17828605,0.0,0.26910415,0.0,0.022583446,0.2864883,0.0,0.0,0.3599738,0.0,0.16052052,0.0,0.22708112,0.14071578,0.31570116,0.13391042
166015,0.0,0.36830035,0.0,0.29312995,0.52780247,0.0,0.6198587,0.18317337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24614766,0.0,0.0,0.0,0.0,0.14658864,0.0,0.0,0.0,0.0
168252,0.0,0.0,0.0,0.0,0.0,0.22767256,0.0,0.17921567,0.0,0.03818905,0.15064844,0.31126174,0.28452623,0.2234187,0.05960867,0.20513663,0.20842817,0.0,0.3008244,0.2571414,0.18917905,0.23901874,0.0,0.23106916,0.19701517,0.0,0.26392424,0.046631858,0.16714069,0.16950978,0.22151524,0.23611276
171023,0.0,0.0,0.0,0.037868693,0.0,0.24419647,0.053546987,0.2885359,0.0,0.20255245,0.0902263,0.124928534,0.2869013,0.0,0.17397837,0.18254447,0.33306384,0.0,0.36490908,0.34593472,0.068543375,0.0038851837,0.026109038,0.25693697,0.2617171,0.0,0.20305336,0.16529265,0.0,0.026876064,0.09618839,0.24482587
176101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33349016,0.0,0.18905462,0.0,0.0,0.0,0.0,0.5461452,0.0,0.36859038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4803589,0.0,0.0,0.43377936,0.0,0.0,0.0,0.0
177593,0.0,0.0,0.0,0.0,0.0,0.14791715,0.0,0.15153925,0.0,0.17958869,0.28504926,0.22767538,0.22670342,0.3216848,0.19966492,0.1344172,0.21369885,0.0,0.16114298,0.1767418,0.26706764,0.22737838,0.0,0.13292708,0.17876258,0.0,0.23037948,0.21429749,0.26079872,0.24274734,0.17135401,0.21489379
180095,0.0,0.41078886,0.0,0.23695245,0.69816667,0.0,0.50957125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16735168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180777,0.0,0.3806763,0.0,0.21193887,0.50657594,0.0,0.6050024,0.34330657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14950524,0.0,0.0,0.0,0.0,0.0,0.16560102,0.0,0.0,0.0,0.0,0.14101548,0.0,0.0,0.0,0.0
185135,0.0,0.35571697,0.0,0.2573065,0.4927353,0.0,0.60313857,0.36582115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17095992,0.0,0.0,0.0,0.0,0.0,0.18771863,0.0,0.0,0.0,0.0,0.04902847,0.0,0.0,0.0,0.0
12,0.0,0.43435803,0.0,0.18902089,0.69391763,0.0,0.5139791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17293902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59683573,0.0,0.0,0.0,0.0,0.0,0.0,0.56069624,0.0,0.11100125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4640699,0.0,0.0,0.3189432,0.0,0.0,0.0,0.0
64,0.0,0.41210803,0.0,0.254593,0.68283206,0.0,0.504929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20455787,0.047880076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,0.0,0.13047461,0.0,0.0,0.098922946,0.0,0.0,0.24086255,0.07700996,0.0,0.0,0.0,0.0,0.17931578,0.0,0.0,0.5942426,0.0,0.0,0.0,0.09978447,0.35850596,0.0,0.0,0.0,0.0,0.21407574,0.4179043,0.4062155,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.005742299,0.9127895,0.0,0.0,0.0,0.0,0.0,0.0,0.30633834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020945608,0.0,0.210471,0.0,0.0,0.16922379,0.0,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.04704417,0.9988927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
295,0.0,0.17449822,0.0,0.39310825,0.1620994,0.0,0.48100322,0.40401185,0.0,0.24216338,0.0,0.0,0.0,0.0,0.34976447,0.0,0.17224255,0.0,0.0,0.0,0.0,0.0,0.27049744,0.0,0.0,0.0,0.0,0.33216828,0.0,0.0,0.0,0.0
325,0.0,0.0,0.0,0.00989001,0.0,0.0,0.03712441,0.64022315,0.0,0.0,0.0,0.0,0.0,0.0,0.6742044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09409196,0.0,0.0,0.0,0.0,0.35388345,0.0,0.0,0.0,0.0
328,0.0,0.40287378,0.0,0.13632491,0.7223106,0.0,0.53548944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103085116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25079334,0.0,0.26785704,0.0,0.0,0.0,0.0,0.7476941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01454976,0.0,0.0,0.0,0.0,0.5532606,0.0,0.0,0.0,0.0
372,0.0,0.0,0.0,0.0,0.0,0.23759633,0.0,0.23532137,0.0,0.037326477,0.066475175,0.0,0.23587966,0.0,0.0,0.14013427,0.39189646,0.0,0.4496301,0.26043692,0.0,0.0,0.0,0.35434195,0.38190457,0.0,0.0771299,0.0,0.02597003,0.18914802,0.25958818,0.048057918
379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98557687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169228,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3954997,0.0,0.14573672,0.0,0.0,0.0,0.0,0.4372257,0.0,0.43811184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.550963,0.0,0.0,0.34058294,0.0,0.062167104,0.12574112,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56529844,0.0,0.0,0.0,0.0,0.0,0.0,0.33598343,0.0,0.43115222,0.0,0.0,0.0,0.0,0.0,0.0,0.013855075,0.59428936,0.0,0.0,0.16819206,0.0,0.0,0.0,0.0
420,0.0,0.4424363,0.0,0.1771857,0.69018024,0.0,0.51855123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16616565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,0.0,0.15038015,0.0,0.20984976,0.1421981,0.0,0.5739112,0.6651776,0.0,0.0,0.0,0.0,0.0,0.0,0.2023868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297369,0.0,0.0,0.0,0.0,0.21806875,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7436168,0.0,0.0,0.0,0.0,0.0,0.0,0.48204815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39741623,0.0,0.0,0.23816799,0.0,0.0,0.0,0.0
486,0.0,0.036794003,0.0,0.0,0.14942016,0.0,0.29842114,0.94174707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019415334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5929014,0.0,0.0,0.0,0.0,0.0,0.0,0.6429644,0.0,0.0025285953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24373503,0.0,0.0,0.41910794,0.0,0.0,0.0,0.0
513,0.0,0.23118623,0.0,0.11845514,0.2589361,0.0,0.44855377,0.78544796,0.0,0.0,0.0,0.0,0.0,0.0,0.025071606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122912325,0.0,0.0,0.0,0.0,0.17778757,0.0,0.0,0.0,0.0
551,0.0,0.0,0.0,0.06265929,0.0,0.023397483,0.0965908,0.34208333,0.0,0.0,0.0,0.2772097,0.08371772,0.075278446,0.0,0.40100622,0.043380015,0.0,0.47396463,0.0,0.0,0.17176001,0.06574481,0.03872579,0.17926525,0.0,0.14073773,0.0,0.28176728,0.21753925,0.398435,0.13996871
558,0.0,0.059331074,0.0,0.0,0.06937862,0.0,0.35533142,0.9255174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093933724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.0,0.0,0.0,0.22122788,0.0,0.0,0.20851712,0.22689155,0.0,0.0,0.017124103,0.07189611,0.0,0.0,0.0,0.556025,0.0,0.0,0.6048069,0.0,0.0,0.0,0.1811015,0.17619698,0.0,0.0,0.0,0.0,0.26004764,0.0017182899,0.19900744,0.06787329
611,0.0,0.32068545,0.0,0.033986736,0.6138267,0.0,0.594736,0.39940163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07739485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.245962,0.0,0.1673727,0.22602041,0.30097303,0.0,0.0,0.0,0.26487127,0.19033615,0.0,0.0,0.42189622,0.0,0.0,0.51289463,0.0,0.0,0.0008991724,0.18927929,0.1419134,0.011473729,0.0,0.17351836,0.0,0.15694492,0.044284716,0.22703752,0.24089664
674,0.0,0.0,0.0,0.0,0.0,0.26817212,0.0,0.07354169,0.0,0.052643046,0.24635626,0.19387838,0.20627506,0.17704122,0.034791082,0.32217312,0.10627717,0.0,0.3201729,0.28285196,0.32752585,0.0017281667,0.0,0.2890525,0.03499232,0.0,0.10424346,0.0012545586,0.36306974,0.23013362,0.21634282,0.12003489
724,0.0,0.0,0.0,3.2220236e-05,0.0,0.0,0.0,0.30999053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28548545,0.0,0.19026817,0.0,0.0,0.0,0.0,0.0,0.24209073,0.0,0.0,0.0,0.0,0.5391587,0.6609855,0.0
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21233146,0.0,0.15789124,0.0,0.0,0.0,0.0,0.11903498,0.0,0.44651482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36504677,0.0,0.0,0.2512965,0.0,0.57738096,0.4320451,0.0
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79756737,0.0,0.0,0.0,0.0,0.0,0.0,0.54348856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05249761,0.0,0.06727863,0.0,0.0,0.24743494,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.092315555,0.0,0.0,0.12243302,0.8435031,0.0,0.0,0.0,0.0,0.0,0.0,0.2672074,0.0,0.0,0.0,0.28211397,0.0,0.0,0.0,0.213998,0.2611649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.049173746,0.0,0.0,0.0,0.31939766,0.0,0.31275493,0.16772364,0.0,0.0,0.0,0.51617575,0.2777127,0.3397326,0.0,0.14923231,0.06779754,0.045729,0.0,0.0,0.0,0.3297608,0.0,0.0,0.4118705,0.052721452,0.0,0.02287639,0.0
788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007215929,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2656166,0.0,0.25870803,0.0,0.0,0.0,0.0,0.6216174,0.0,0.26066083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37801036,0.0,0.0,0.51504743,0.0,0.0,0.0,0.0
810,0.0,0.0,0.0,0.08271681,0.0,0.0,0.0,0.29045445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908343,0.0,0.37154862,0.0,0.0,0.0,0.03244786,0.16571307,0.030291393,0.0,0.0,0.0,0.0,0.44690925,0.73029834,0.0
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4442259,0.0,0.0,0.0,0.0,0.09877304,0.0,0.4370995,0.0,0.0,0.0,0.0,0.0,0.0,0.07037895,0.17133284,0.0,0.0,0.33739555,0.0,0.58447474,0.33480835,0.0
832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12197378,0.0,0.38254574,0.0,0.0,0.0,0.0,0.29633784,0.0,0.48299834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38034073,0.0,0.0,0.34457624,0.0,0.41335323,0.28883347,0.0
866,0.0,0.0,0.0,0.08057282,0.05854768,0.29534474,0.16765028,0.0,0.0,0.0,0.22751787,0.16087732,0.09946173,0.09611834,0.0,0.44440055,0.0,0.0,0.25430363,0.23008169,0.37036303,0.0,0.0544588,0.3150129,0.0,0.0,0.0,0.0,0.4705848,0.026849575,0.0,0.036459923
879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19428733,0.0,0.37057498,0.04324159,0.0,0.0,0.0,0.3369329,0.0,0.50981337,0.0,0.043327823,0.0,0.0,0.0,0.0,0.00542188,0.45977527,0.0,0.0,0.3394768,0.0,0.27357197,0.21502863,0.0
903,0.0,0.0,0.0,0.0,0.0,0.32355657,0.0,0.1530547,0.0,0.2571286,0.15267834,0.15333122,0.32965007,0.0023186076,0.17089304,0.14479385,0.2234372,0.0,0.29864928,0.38825217,0.18429834,0.0,0.0,0.33044618,0.14354809,0.0,0.2136743,0.16978621,0.02926597,0.059060976,0.04790249,0.25565514
906,0.0,0.0,0.0,0.0,0.0,0.08780005,0.00023918926,0.30211663,0.0,0.19274749,0.30097064,0.0,0.09240029,0.06472015,0.2285965,0.29313913,0.34058598,0.0,0.2956258,0.20794785,0.18720713,0.0,0.0,0.10539597,0.28079095,0.0,0.059049916,0.21669428,0.24179178,0.26395416,0.26425388,0.048224878
911,0.0,0.0,0.0,0.0,0.0,0.28197265,0.065956846,0.10776402,0.0,0.090553276,0.2450552,0.0,0.17609999,0.0,0.0,0.27393815,0.18307078,0.0,0.38567713,0.32748395,0.24126256,0.0,0.0,0.3648624,0.09085859,0.0,0.042889275,0.0,0.29940802,0.29160577,0.25265405,0.027842682
915,0.0,0.03102891,0.0,0.14344761,0.0810126,0.3033923,0.20229232,0.0,0.0,0.0,0.2875863,0.0,0.0,0.0,0.0,0.4628938,0.0,0.0,0.20118146,0.22337827,0.3688666,0.0,0.102471866,0.33644423,0.0,0.0,0.0,0.0,0.43797448,0.0,0.0,0.0
921,0.0,0.0,0.0,0.003126026,0.0,0.0,0.0,0.0,0.0,0.59113663,0.1927896,0.0,0.0,0.0,0.5296588,0.0,0.24629937,0.0,0.042861108,0.06964895,0.038647465,0.0,0.0,0.11126286,0.045832645,0.0,0.0,0.49553332,0.0,0.06295121,0.0,0.0
931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123127855,0.40693894,0.13947071,0.0,0.44531247,0.14858165,0.18967095,0.0,0.0,0.0,0.0,0.41005436,0.1692367,0.0,0.0,0.0,0.0,0.0,0.20724528,0.4955536,0.22325821,0.0,0.09099201
933,0.0,0.0,0.0,0.0,0.0,0.29516,0.0,0.13651022,0.0,0.21255873,0.11973018,0.23367439,0.3307617,0.11003191,0.15416414,0.07640577,0.25122872,0.0,0.25536573,0.36114648,0.16403921,0.13844779,0.0,0.2972487,0.18157259,0.0,0.2656987,0.1477692,0.01633664,0.1192236,0.12588748,0.28300837
965,0.0,0.0,0.0,0.014214292,0.0,0.17058453,0.049227167,0.03488688,0.0,0.27588055,0.2988961,0.0,0.030081911,0.0,0.06496843,0.27126804,0.27737793,0.0,0.4370674,0.27578098,0.12710129,0.0,0.0,0.39282244,0.13349144,0.0,0.0,0.045015004,0.23082255,0.30639067,0.2034969,0.0
984,0.0,0.14039144,0.0,0.11423569,0.034178495,0.0,0.28509232,0.73582965,0.0,0.09598328,0.0,0.0,0.0,0.0,0.16795696,0.0,0.35574064,0.0,0.0,0.0,0.0,0.0,0.10447998,0.0,0.31137595,0.0,0.0,0.2674032,0.0,0.0,0.0,0.0
1016,0.0,0.0,0.0,0.0,0.0,0.0,0.07372408,0.9966786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034589157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1021,0.0,0.41424513,0.0,0.11336667,0.72479767,0.0,0.5288536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102621146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70694715,0.0,0.0,0.0,0.0,0.0,0.0,0.24209458,0.0,0.27261662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5983167,0.0,0.0,0.09650513,0.0,0.0,0.0,0.0
1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61177766,0.19596986,0.0,0.0,0.0,0.38184845,0.0,0.26394725,0.0,0.11822267,0.0,0.0,0.0,0.0,0.17720976,0.0,0.0,0.0,0.4205913,0.015228143,0.35531637,0.15195045,0.0
1129,0.0,0.0,0.0,0.048059583,0.0,0.0,0.0,0.3620583,0.0,0.05101376,0.12132362,0.0,0.0,0.0,0.121519476,0.35134426,0.30015543,0.0,0.55049586,0.04114255,0.0,0.0,0.030426467,0.17530459,0.33642775,0.0,0.0,0.030035561,0.12627152,0.14113313,0.36692575,0.0
1215,0.0,0.0,0.0,0.0,0.0,0.1914993,0.006196672,0.1421599,0.0,0.0,0.23304579,0.20841634,0.15995057,0.18995602,0.0,0.38133252,0.114361964,0.0,0.3357243,0.20498717,0.31540486,0.020272987,0.0,0.21550734,0.07538441,0.0,0.08085551,0.0,0.4231912,0.24557358,0.26105428,0.065877676
1238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42265525,0.35607314,0.0,0.0,0.00023599778,0.31500557,0.119374685,0.20856585,0.0,0.11563667,0.0,0.18015976,0.0,0.0,0.08179787,0.0,0.0,0.0,0.32899398,0.29469487,0.4728229,0.25774422,0.0
1257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047331,0.0,0.2227402,0.0,0.0,0.0,0.0,0.3741967,0.0,0.4588058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52679235,0.0,0.0,0.34159058,0.0,0.2511905,0.2229518,0.0
1269,0.0,0.0,0.0,0.0,0.0,0.30508065,0.041733712,0.15513405,0.0,0.01951054,0.099019736,0.13828778,0.29031655,0.0,0.0,0.22621979,0.1515489,0.0,0.4594376,0.2852725,0.13517764,0.0,0.0,0.36646235,0.10591993,0.0,0.17284167,0.0,0.19581151,0.24227887,0.29174054,0.15844332
1285,0.0,0.08869744,0.0,0.06985752,0.13090381,0.3091768,0.19157898,0.0,0.0,0.1014921,0.28092414,0.0,0.10958686,0.0,0.0,0.3310454,0.023145845,0.0,0.2761449,0.30609024,0.3107567,0.0,0.05016463,0.38287902,0.0,0.0,0.0,0.0,0.37576437,0.2449974,0.09748754,0.010625544
1297,0.0,0.0,0.0,0.1710576,0.0,0.41752365,0.095997885,0.13403654,0.0,0.0050455336,0.0,0.0,0.5045757,0.0,0.0,0.0,0.133637,0.0,0.3360278,0.2119124,0.0,0.0,0.10939012,0.50982785,0.13097642,0.0,0.15160091,0.0,0.0,0.0049939393,0.0,0.16393916
1322,0.0,0.32401896,0.0,0.0,0.3792047,0.0,0.24448992,0.25138044,0.0,0.46600366,0.0,0.0,0.0,0.0031371838,0.21387716,0.0,0.38220665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062063813,0.0,0.0,0.46411365,0.0,0.0,0.0,0.0
1324,0.0,0.415009,0.0,0.19145261,0.57920396,0.0,0.62865746,0.18064389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16671471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330,0.0,0.30150694,0.0,0.07111784,0.5560904,0.0,0.5989985,0.4614474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1518756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333,0.0,0.0,0.0,0.068008594,0.0,0.34163103,0.05500372,0.14323679,0.0,0.21603738,0.08564491,0.0,0.29854888,0.0,0.0036510963,0.08497743,0.2947459,0.0,0.3750797,0.40794614,0.0,0.0,0.04743816,0.47401863,0.26545733,0.0,0.042048313,0.0,0.0,0.0,0.0,0.1076485
1339,0.0,0.0,0.0,0.030510522,0.0,0.18248528,0.0,0.21003973,0.0,0.36760503,0.11441908,0.0,0.2081807,0.0,0.33401623,0.013722366,0.4420842,0.0,0.1955553,0.3079736,0.0109615885,0.0,0.0,0.2178935,0.3690166,0.0,0.09304392,0.2953193,0.0,0.0,0.0,0.10080821
1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5100504,0.0,0.0,0.0,0.0,0.6210781,0.0,0.1477911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57642716,0.0,0.0,0.0,0.0
1345,0.0,0.0,0.0,0.24172783,0.0052990117,0.041462775,0.22128083,0.0,0.0,0.012986264,0.11792804,0.0,0.0,0.0,0.0,0.44319093,0.0,0.0,0.56650645,0.0,0.0,0.0,0.17862426,0.35199293,0.0,0.0,0.0,0.0,0.37927604,0.14855665,0.19418153,0.0
1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36899576,0.0,0.18605368,0.0,0.0,0.0,0.0,0.3690976,0.0,0.49300298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59626716,0.0,0.0,0.30716452,0.0,0.0,0.0075146547,0.0
1355,0.0,0.0,0.0,0.0,0.0,0.0,0.08948944,0.90810335,0.0,0.0,0.0,0.0,0.0,0.0,0.2954755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0140372375,0.0,0.20438664,0.0,0.0,0.1950975,0.0,0.0,0.0,0.0
1359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6172162,0.0,0.0,0.0,0.0,0.0,0.0,0.39130855,0.0,0.3092405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625428,0.0,0.0,0.21718378,0.0,0.0,0.08166328,0.0
1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9847945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17372297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1372,0.0,0.0,0.0,0.0,0.0,0.1545233,0.0,0.19298834,0.0,0.35745046,0.10698699,0.0,0.2077432,0.0,0.2616389,0.0,0.51391554,0.0,0.12977016,0.25704506,0.0022737077,0.0,0.0,0.18519351,0.430026,0.0,0.107897945,0.27132827,0.0,0.14401287,0.073214754,0.10218599
1373,0.0,0.0,0.0,0.05689937,0.0,0.0,0.0,0.32918718,0.0,0.27830634,0.10776816,0.0,0.0,0.0,0.4535488,0.17197746,0.38980475,0.0,0.33432737,0.13059059,0.0,0.0,0.009234554,0.18055813,0.41834152,0.0,0.0,0.272798,0.0,0.0,0.033996277,0.0
1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45282543,0.0,0.030130621,0.0,0.0,0.0,0.0,0.3323445,0.0,0.4316613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5624149,0.0,0.0,0.26362836,0.0,0.17463472,0.28451583,0.0
1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39700532,0.0,0.15517567,0.0,0.0,0.0,0.0,0.38482708,0.0,0.46317846,0.0,0.14753962,0.0,0.0,0.0,0.0,0.0,0.5241243,0.0,0.0,0.25164387,0.0,0.09891342,0.29342517,0.0
1379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037877467,0.0,0.40050822,0.32179317,0.0,0.0,0.0,0.28089058,0.09657714,0.3017305,0.0,0.1760753,0.008363647,0.11976953,0.0,0.0,0.083573416,0.0989783,0.0,0.0,0.30830535,0.23039754,0.48765397,0.32741335,0.0
1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27879113,0.019818038,0.0,0.0,0.0,0.0,0.0,0.3423597,0.0,0.40375027,0.0,0.0,0.0,0.0,0.31991202,0.16175541,0.0,0.0,0.0,0.0,0.53768265,0.47333622,0.0
1394,0.0,0.0,0.0,0.011103586,0.0,0.32012588,0.07095007,0.16704044,0.0,0.021502819,0.12285434,0.19281027,0.30569756,0.0,0.0,0.29983658,0.1524085,0.0,0.41162893,0.32663098,0.19926214,0.0,0.00858354,0.32079372,0.095536746,0.0,0.18501605,0.0,0.19110507,0.15505533,0.22444066,0.17899182
1407,0.0,0.0,0.0,0.0,0.0,0.0,0.009530672,0.8485611,0.0,0.0,0.0,0.0,0.0,0.0,0.4655285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06044215,0.0,0.073668234,0.0,0.0,0.2324999,0.0,0.0,0.0,0.0
1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93429476,0.0,0.0,0.0,0.0,0.0,0.0,0.13714333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32751912,0.0,0.0,0.031876776,0.0,0.0,0.0,0.0
1427,0.0,0.37194344,0.0,0.26946694,0.48985922,0.0,0.637763,0.22842889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27265292,0.0,0.0,0.0,0.0,0.12578778,0.0,0.0,0.0,0.0
1441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2588238,0.0,0.253493,0.0,0.0,0.0,0.0,0.24046512,0.0,0.52494955,0.0,0.072442874,0.0,0.0,0.0,0.0,0.0,0.517649,0.0,0.0,0.2310953,0.0,0.3218075,0.32431835,0.0
